Date,Description,Amount,Type,Category,Month,Balance,Is_Anomaly,User_ID,Year,Month_Name,Transaction_Type
2024-01-19,Mall,-14741,Debit,Shopping,1,-460829,False,U001,2024,January,Expense
2024-01-19,Electricity Bill,-13792,Debit,Bills,1,-628739,False,U001,2024,January,Expense
2024-01-19,Ola,-6029,Debit,Travel,1,-381949,False,U002,2024,January,Expense
2024-01-19,Ola,-5271,Debit,Travel,1,-354749,False,U046,2024,January,Expense
2024-01-19,Netflix,-875,Debit,Entertainment,1,-928540,False,U001,2024,January,Expense
2024-01-19,Flipkart,-14710,Debit,Shopping,1,-434056,False,U002,2024,January,Expense
2024-01-19,Internet Bill,-12690,Debit,Bills,1,-631206,False,U010,2024,January,Expense
2024-01-19,Netflix,-1531,Debit,Entertainment,1,-1090534,False,U040,2024,January,Expense
2024-01-19,Electricity Bill,-3986,Debit,Bills,1,-300100,False,U010,2024,January,Expense
2024-01-19,Mall,-18930,Debit,Shopping,1,-798590,False,U005,2024,January,Expense
2024-01-19,Amazon,-18507,Debit,Shopping,1,-179090,False,U004,2024,January,Expense
2024-01-19,Ola,-4303,Debit,Travel,1,-1174542,False,U043,2024,January,Expense
2024-01-19,Zomato,-2561,Debit,Food,1,-942513,False,U048,2024,January,Expense
2024-01-19,Water Bill,-11996,Debit,Bills,1,-239365,False,U013,2024,January,Expense
2024-01-19,Restaurant,-4900,Debit,Food,1,-134750,False,U039,2024,January,Expense
2024-01-19,Freelance,33237,Credit,Salary,1,-996840,False,U035,2024,January,Income
2024-01-19,Movie,-9060,Debit,Entertainment,1,-1005859,False,U035,2024,January,Expense
2024-01-19,Electricity Bill,-5860,Debit,Bills,1,-313893,False,U006,2024,January,Expense
2024-01-19,Uber,-13342,Debit,Travel,1,-1086553,False,U021,2024,January,Expense
2024-01-19,Flipkart,-18752,Debit,Shopping,1,-1737314,False,U020,2024,January,Expense
2024-01-19,Swiggy,-19502,Debit,Food,1,-257503,False,U014,2024,January,Expense
2024-01-19,Zomato,-12770,Debit,Food,1,49704,False,U023,2024,January,Expense
2024-01-19,Mall,-8415,Debit,Shopping,1,-206333,False,U049,2024,January,Expense
2024-01-19,Water Bill,-13186,Debit,Bills,1,-321472,False,U049,2024,January,Expense
2024-01-19,Electricity Bill,-619,Debit,Bills,1,-771988,False,U049,2024,January,Expense
2024-01-19,Water Bill,-8197,Debit,Bills,1,-40546,False,U023,2024,January,Expense
2024-01-19,Restaurant,-1112,Debit,Food,1,-229259,False,U023,2024,January,Expense
2024-01-19,Water Bill,-12468,Debit,Bills,1,-281599,False,U014,2024,January,Expense
2024-01-19,Ola,-18663,Debit,Travel,1,-772292,False,U048,2024,January,Expense
2024-01-19,Amazon,-7328,Debit,Shopping,1,-611548,False,U036,2024,January,Expense
2024-01-19,Mall,-16759,Debit,Shopping,1,-1450147,False,U044,2024,January,Expense
2024-01-19,Rent,-11910,Debit,Rent,1,-1237526,False,U048,2024,January,Expense
2024-01-19,Flipkart,-16126,Debit,Shopping,1,-1415004,False,U048,2024,January,Expense
2024-01-19,Gym,-7234,Debit,Other,1,-1155721,False,U020,2024,January,Expense
2024-01-19,Water Bill,-15049,Debit,Bills,1,-653323,False,U043,2024,January,Expense
2024-01-19,Rent,-7586,Debit,Rent,1,-658837,False,U043,2024,January,Expense
2024-01-19,Gym,-18916,Debit,Other,1,-371277,False,U027,2024,January,Expense
2024-01-19,Electricity Bill,-7889,Debit,Bills,1,-70861,False,U044,2024,January,Expense
2024-01-19,Water Bill,-2472,Debit,Bills,1,-1109986,False,U019,2024,January,Expense
2024-01-19,Electricity Bill,-6134,Debit,Bills,1,-742544,False,U034,2024,January,Expense
2024-01-19,Flipkart,-8651,Debit,Shopping,1,-213634,False,U022,2024,January,Expense
2024-01-19,Ola,-10805,Debit,Travel,1,-720860,False,U022,2024,January,Expense
2024-01-19,Electricity Bill,-14373,Debit,Bills,1,-1127368,False,U022,2024,January,Expense
2024-01-19,Rent,-17169,Debit,Rent,1,-1407744,False,U034,2024,January,Expense
2024-01-19,Water Bill,-2439,Debit,Bills,1,-1122415,False,U045,2024,January,Expense
2024-01-19,Internet Bill,-15523,Debit,Bills,1,-591049,False,U019,2024,January,Expense
2024-01-19,Salary,56651,Credit,Salary,1,-549708,True,U006,2024,January,Income
2024-01-19,Water Bill,-11131,Debit,Bills,1,-375635,True,U041,2024,January,Expense
2024-01-19,Amazon,-17970,Debit,Shopping,1,-317994,False,U003,2024,January,Expense
2024-01-19,Movie,-2173,Debit,Entertainment,1,-502960,False,U050,2024,January,Expense
2024-01-19,Water Bill,-8359,Debit,Bills,1,-316366,False,U032,2024,January,Expense
2024-01-19,Gym,-2254,Debit,Other,1,-316751,False,U033,2024,January,Expense
2024-01-19,Rent,-13128,Debit,Rent,1,-304017,False,U031,2024,January,Expense
2024-01-19,Electricity Bill,-1300,Debit,Bills,1,-248771,False,U031,2024,January,Expense
2024-01-19,Gym,-1331,Debit,Other,1,-78323,False,U026,2024,January,Expense
2024-01-19,Freelance,68094,Credit,Salary,1,-430775,True,U016,2024,January,Income
2024-01-19,Ola,-9857,Debit,Travel,1,-400605,False,U016,2024,January,Expense
2024-01-19,Water Bill,-5467,Debit,Bills,1,-202607,False,U028,2024,January,Expense
2024-01-19,Zomato,-15562,Debit,Food,1,-497212,False,U003,2024,January,Expense
2024-01-19,Restaurant,-11960,Debit,Food,1,-1684884,False,U008,2024,January,Expense
2024-01-19,Salary,50407,Credit,Salary,1,-995359,True,U008,2024,January,Income
2024-01-19,Movie,-4515,Debit,Entertainment,1,-1586409,False,U017,2024,January,Expense
2024-01-19,Netflix,-15629,Debit,Entertainment,1,-367320,False,U028,2024,January,Expense
2024-01-19,Swiggy,-18345,Debit,Food,1,-412790,False,U017,2024,January,Expense
2024-01-19,Swiggy,-6608,Debit,Food,1,-474876,False,U050,2024,January,Expense
2024-01-20,Gym,-14292,Debit,Other,1,-398281,False,U017,2024,January,Expense
2024-01-20,Rent,-6347,Debit,Rent,1,-230398,False,U018,2024,January,Expense
2024-01-20,Ola,-713,Debit,Travel,1,-666993,False,U005,2024,January,Expense
2024-01-20,Internet Bill,-3579,Debit,Bills,1,-96465,False,U018,2024,January,Expense
2024-01-20,Rent,-6634,Debit,Rent,1,-670006,False,U033,2024,January,Expense
2024-01-20,Salary,49194,Credit,Salary,1,-387289,False,U019,2024,January,Income
2024-01-20,Electricity Bill,-12575,Debit,Bills,1,-114871,False,U019,2024,January,Expense
2024-01-20,Salary,49555,Credit,Salary,1,-16471,False,U019,2024,January,Income
2024-01-20,Freelance,50939,Credit,Salary,1,-257826,True,U018,2024,January,Income
2024-01-20,Swiggy,-11984,Debit,Food,1,-327087,False,U018,2024,January,Expense
2024-01-20,Salary,63139,Credit,Salary,1,-244469,True,U032,2024,January,Income
2024-01-20,Zomato,-1487,Debit,Food,1,-125548,False,U022,2024,January,Expense
2024-01-20,Netflix,-15062,Debit,Entertainment,1,-249960,False,U032,2024,January,Expense
2024-01-20,Flipkart,-16915,Debit,Shopping,1,-364433,False,U001,2024,January,Expense
2024-01-20,Rent,-9027,Debit,Rent,1,88979,False,U001,2024,January,Expense
2024-01-20,Ola,-9866,Debit,Travel,1,-296955,False,U032,2024,January,Expense
2024-01-20,Freelance,64493,Credit,Salary,1,70173,True,U004,2024,January,Income
2024-01-20,Swiggy,-11403,Debit,Food,1,-802294,False,U027,2024,January,Expense
2024-01-20,Salary,71388,Credit,Salary,1,-45314,True,U027,2024,January,Income
2024-01-20,Gym,-19531,Debit,Other,1,50546,False,U030,2024,January,Expense
2024-01-20,Freelance,72370,Credit,Salary,1,-1171514,True,U015,2024,January,Income
2024-01-20,Water Bill,-2113,Debit,Bills,1,-531620,False,U010,2024,January,Expense
2024-01-20,Swiggy,-14518,Debit,Food,1,-104123,False,U008,2024,January,Expense
2024-01-20,Internet Bill,-16276,Debit,Bills,1,-166780,False,U008,2024,January,Expense
2024-01-20,Movie,-4632,Debit,Entertainment,1,-21242,False,U003,2024,January,Expense
2024-01-20,Mall,-16192,Debit,Shopping,1,-35272,False,U003,2024,January,Expense
2024-01-20,Netflix,-638,Debit,Entertainment,1,-225763,False,U009,2024,January,Expense
2024-01-20,Salary,40806,Credit,Salary,1,-600572,False,U047,2024,January,Income
2024-01-20,Internet Bill,-18119,Debit,Bills,1,-766153,False,U045,2024,January,Expense
2024-01-20,Swiggy,-13269,Debit,Food,1,-548010,False,U043,2024,January,Expense
2024-01-20,Ola,-19304,Debit,Travel,1,-538764,False,U043,2024,January,Expense
2024-01-20,Amazon,-12285,Debit,Shopping,1,-800385,False,U047,2024,January,Expense
2024-01-20,Restaurant,-7005,Debit,Food,1,-918437,False,U029,2024,January,Expense
2024-01-20,Mall,-1059,Debit,Shopping,1,-409369,True,U016,2024,January,Expense
2024-01-20,Mall,-11761,Debit,Shopping,1,-1440599,False,U015,2024,January,Expense
2024-01-20,Water Bill,-11282,Debit,Bills,1,-445021,False,U046,2024,January,Expense
2024-01-20,Flipkart,-7773,Debit,Shopping,1,-209454,False,U032,2024,January,Expense
2024-01-20,Water Bill,-12878,Debit,Bills,1,-1223987,False,U035,2024,January,Expense
2024-01-20,Swiggy,-13035,Debit,Food,1,-757937,False,U038,2024,January,Expense
2024-01-20,Movie,-19417,Debit,Entertainment,1,-457112,False,U038,2024,January,Expense
2024-01-20,Movie,-6886,Debit,Entertainment,1,-349741,False,U038,2024,January,Expense
2024-01-20,Uber,-8132,Debit,Travel,1,-341019,False,U038,2024,January,Expense
2024-01-20,Rent,-2135,Debit,Rent,1,-431852,False,U038,2024,January,Expense
2024-01-20,Zomato,-1496,Debit,Food,1,-196588,False,U038,2024,January,Expense
2024-01-20,Internet Bill,-7091,Debit,Bills,1,-192003,False,U014,2024,January,Expense
2024-01-20,Ola,-3084,Debit,Travel,1,-123351,False,U024,2024,January,Expense
2024-01-20,Restaurant,-3363,Debit,Food,1,-216412,False,U024,2024,January,Expense
2024-01-20,Movie,-3712,Debit,Entertainment,1,-624259,False,U039,2024,January,Expense
2024-01-20,Restaurant,-15208,Debit,Food,1,-363743,False,U039,2024,January,Expense
2024-01-20,Flipkart,-6347,Debit,Shopping,1,-63785,False,U026,2024,January,Expense
2024-01-20,Netflix,-15757,Debit,Entertainment,1,-949231,False,U026,2024,January,Expense
2024-01-20,Uber,-16654,Debit,Travel,1,-226775,False,U042,2024,January,Expense
2024-01-20,Flipkart,-2220,Debit,Shopping,1,-777146,False,U036,2024,January,Expense
2024-01-20,Ola,-11839,Debit,Travel,1,-961732,False,U025,2024,January,Expense
2024-01-20,Ola,-2550,Debit,Travel,1,-214738,False,U044,2024,January,Expense
2024-01-20,Swiggy,-1368,Debit,Food,1,-548341,False,U002,2024,January,Expense
2024-01-20,Netflix,-6948,Debit,Entertainment,1,-126066,False,U044,2024,January,Expense
2024-01-20,Ola,-4301,Debit,Travel,1,-1125569,False,U013,2024,January,Expense
2024-01-20,Ola,-13806,Debit,Travel,1,-244597,False,U011,2024,January,Expense
2024-01-20,Mall,-4327,Debit,Shopping,1,-266746,False,U025,2024,January,Expense
2024-01-20,Amazon,-5283,Debit,Shopping,1,-737379,False,U025,2024,January,Expense
2024-01-20,Gym,-3900,Debit,Other,1,-72477,False,U039,2024,January,Expense
2024-01-20,Gym,-18118,Debit,Other,1,-589032,False,U041,2024,January,Expense
2024-01-20,Salary,67060,Credit,Salary,1,-388810,True,U006,2024,January,Income
2024-01-20,Amazon,-19647,Debit,Shopping,1,-122654,False,U042,2024,January,Expense
2024-01-20,Flipkart,-14873,Debit,Shopping,1,-386379,False,U006,2024,January,Expense
2024-01-21,Salary,62743,Credit,Salary,1,-317302,True,U030,2024,January,Income
2024-01-21,Rent,-10336,Debit,Rent,1,-414155,False,U030,2024,January,Expense
2024-01-21,Zomato,-12144,Debit,Food,1,-443319,False,U039,2024,January,Expense
2024-01-21,Netflix,-5057,Debit,Entertainment,1,-272211,False,U030,2024,January,Expense
2024-01-21,Freelance,35218,Credit,Salary,1,-474750,False,U039,2024,January,Income
2024-01-21,Swiggy,-3044,Debit,Food,1,44861,False,U018,2024,January,Expense
2024-01-21,Uber,-19122,Debit,Travel,1,-245254,False,U039,2024,January,Expense
2024-01-21,Restaurant,-17747,Debit,Food,1,-154490,False,U039,2024,January,Expense
2024-01-21,Swiggy,-6215,Debit,Food,1,10653,False,U039,2024,January,Expense
2024-01-21,Gym,-5218,Debit,Other,1,-205033,False,U029,2024,January,Expense
2024-01-21,Amazon,-18006,Debit,Shopping,1,-219343,False,U029,2024,January,Expense
2024-01-21,Gym,-1880,Debit,Other,1,-240535,False,U037,2024,January,Expense
2024-01-21,Flipkart,-6219,Debit,Shopping,1,-600637,False,U043,2024,January,Expense
2024-01-21,Netflix,-19790,Debit,Entertainment,1,-711257,False,U034,2024,January,Expense
2024-01-21,Mall,-14494,Debit,Shopping,1,79154,False,U042,2024,January,Expense
2024-01-21,Flipkart,-12811,Debit,Shopping,1,-124185,False,U018,2024,January,Expense
2024-01-21,Movie,-16620,Debit,Entertainment,1,-41277,False,U018,2024,January,Expense
2024-01-21,Water Bill,-6887,Debit,Bills,1,-96284,False,U018,2024,January,Expense
2024-01-21,Salary,33914,Credit,Salary,1,-482968,False,U039,2024,January,Income
2024-01-21,Salary,32857,Credit,Salary,1,-395120,False,U014,2024,January,Income
2024-01-21,Restaurant,-1108,Debit,Food,1,-720771,False,U036,2024,January,Expense
2024-01-21,Movie,-17226,Debit,Entertainment,1,-281971,False,U036,2024,January,Expense
2024-01-21,Amazon,-13212,Debit,Shopping,1,-394713,False,U014,2024,January,Expense
2024-01-21,Electricity Bill,-9442,Debit,Bills,1,-144081,False,U032,2024,January,Expense
2024-01-21,Movie,-11732,Debit,Entertainment,1,-81123,False,U032,2024,January,Expense
2024-01-21,Zomato,-14528,Debit,Food,1,-1633983,False,U020,2024,January,Expense
2024-01-21,Netflix,-9876,Debit,Entertainment,1,-734163,False,U036,2024,January,Expense
2024-01-21,Freelance,41776,Credit,Salary,1,-787928,False,U026,2024,January,Income
2024-01-21,Restaurant,-12978,Debit,Food,1,-42095,False,U019,2024,January,Expense
2024-01-21,Zomato,-7983,Debit,Food,1,60583,False,U019,2024,January,Expense
2024-01-21,Internet Bill,-15927,Debit,Bills,1,-322664,False,U026,2024,January,Expense
2024-01-21,Rent,-6858,Debit,Rent,1,-150006,False,U004,2024,January,Expense
2024-01-21,Amazon,-3095,Debit,Shopping,1,-1722396,False,U008,2024,January,Expense
2024-01-21,Swiggy,-6890,Debit,Food,1,11405,False,U035,2024,January,Expense
2024-01-21,Movie,-9155,Debit,Entertainment,1,-785456,False,U049,2024,January,Expense
2024-01-21,Ola,-618,Debit,Travel,1,-71084,False,U049,2024,January,Expense
2024-01-21,Gym,-13645,Debit,Other,1,23052,False,U049,2024,January,Expense
2024-01-21,Water Bill,-6818,Debit,Bills,1,-994150,False,U035,2024,January,Expense
2024-01-21,Uber,-15708,Debit,Travel,1,-1083529,False,U035,2024,January,Expense
2024-01-21,Movie,-1197,Debit,Entertainment,1,-1366549,False,U035,2024,January,Expense
2024-01-21,Ola,-101,Debit,Travel,1,-599818,False,U028,2024,January,Expense
2024-01-21,Water Bill,-7885,Debit,Bills,1,-200235,False,U028,2024,January,Expense
2024-01-21,Netflix,-3884,Debit,Entertainment,1,-716087,False,U036,2024,January,Expense
2024-01-21,Water Bill,-952,Debit,Bills,1,-699499,False,U036,2024,January,Expense
2024-01-21,Movie,-501,Debit,Entertainment,1,-488783,False,U036,2024,January,Expense
2024-01-21,Ola,-5702,Debit,Travel,1,-88325,False,U030,2024,January,Expense
2024-01-21,Water Bill,-17710,Debit,Bills,1,-1061503,False,U050,2024,January,Expense
2024-01-21,Freelance,76039,Credit,Salary,1,-680296,True,U006,2024,January,Income
2024-01-21,Movie,-15572,Debit,Entertainment,1,-680875,False,U041,2024,January,Expense
2024-01-21,Movie,-19415,Debit,Entertainment,1,144812,False,U047,2024,January,Expense
2024-01-21,Electricity Bill,-13138,Debit,Bills,1,74720,False,U047,2024,January,Expense
2024-01-21,Uber,-7857,Debit,Travel,1,-642347,False,U033,2024,January,Expense
2024-01-21,Freelance,55344,Credit,Salary,1,-733002,True,U038,2024,January,Income
2024-01-21,Swiggy,-11466,Debit,Food,1,-488601,False,U038,2024,January,Expense
2024-01-21,Internet Bill,-19820,Debit,Bills,1,-342067,False,U031,2024,January,Expense
2024-01-21,Movie,-13386,Debit,Entertainment,1,-340716,False,U011,2024,January,Expense
2024-01-21,Uber,-11893,Debit,Travel,1,-1254343,False,U010,2024,January,Expense
2024-01-21,Gym,-9207,Debit,Other,1,-568164,False,U047,2024,January,Expense
2024-01-21,Movie,-13787,Debit,Entertainment,1,-296377,False,U015,2024,January,Expense
2024-01-21,Swiggy,-13520,Debit,Food,1,-1182546,False,U015,2024,January,Expense
2024-01-21,Amazon,-3207,Debit,Shopping,1,547,False,U010,2024,January,Expense
2024-01-21,Flipkart,-4894,Debit,Shopping,1,-1398619,False,U005,2024,January,Expense
2024-01-21,Freelance,32550,Credit,Salary,1,-8489,False,U033,2024,January,Income
2024-01-21,Netflix,-6395,Debit,Entertainment,1,-1206747,False,U048,2024,January,Expense
2024-01-21,Flipkart,-5969,Debit,Shopping,1,-618054,False,U048,2024,January,Expense
2024-01-21,Flipkart,-7056,Debit,Shopping,1,-463130,False,U002,2024,January,Expense
2024-01-21,Restaurant,-10621,Debit,Food,1,76527,False,U010,2024,January,Expense
2024-01-21,Freelance,40219,Credit,Salary,1,67923,False,U001,2024,January,Income
2024-01-21,Flipkart,-10163,Debit,Shopping,1,-1998858,False,U024,2024,January,Expense
2024-01-21,Netflix,-14386,Debit,Entertainment,1,-100180,False,U017,2024,January,Expense
2024-01-21,Movie,-11126,Debit,Entertainment,1,-579441,False,U005,2024,January,Expense
2024-01-21,Freelance,69269,Credit,Salary,1,-2030747,True,U024,2024,January,Income
2024-01-21,Water Bill,-2758,Debit,Bills,1,-2122592,False,U024,2024,January,Expense
2024-01-22,Zomato,-3273,Debit,Food,1,-234286,False,U009,2024,January,Expense
2024-01-22,Flipkart,-1404,Debit,Shopping,1,-306949,False,U009,2024,January,Expense
2024-01-22,Amazon,-3518,Debit,Shopping,1,-243888,False,U028,2024,January,Expense
2024-01-22,Zomato,-11291,Debit,Food,1,-585450,False,U006,2024,January,Expense
2024-01-22,Rent,-8766,Debit,Rent,1,-520837,False,U002,2024,January,Expense
2024-01-22,Uber,-9455,Debit,Travel,1,458939,False,U012,2024,January,Expense
2024-01-22,Internet Bill,-664,Debit,Bills,1,-31919,False,U048,2024,January,Expense
2024-01-22,Swiggy,-14881,Debit,Food,1,19460,False,U031,2024,January,Expense
2024-01-22,Water Bill,-3547,Debit,Bills,1,-242122,False,U008,2024,January,Expense
2024-01-22,Netflix,-17779,Debit,Entertainment,1,-457819,False,U019,2024,January,Expense
2024-01-22,Flipkart,-15482,Debit,Shopping,1,-231900,False,U035,2024,January,Expense
2024-01-22,Gym,-3451,Debit,Other,1,-125192,False,U035,2024,January,Expense
2024-01-22,Netflix,-12213,Debit,Entertainment,1,-28725,False,U035,2024,January,Expense
2024-01-22,Ola,-17899,Debit,Travel,1,-689780,False,U027,2024,January,Expense
2024-01-22,Salary,54629,Credit,Salary,1,-487514,True,U002,2024,January,Income
2024-01-22,Freelance,32088,Credit,Salary,1,-836505,False,U023,2024,January,Income
2024-01-22,Freelance,44463,Credit,Salary,1,-195022,False,U004,2024,January,Income
2024-01-22,Electricity Bill,-15672,Debit,Bills,1,-1457767,False,U037,2024,January,Expense
2024-01-22,Rent,-18007,Debit,Rent,1,-656612,False,U027,2024,January,Expense
2024-01-22,Electricity Bill,-15306,Debit,Bills,1,-933825,False,U001,2024,January,Expense
2024-01-22,Movie,-9457,Debit,Entertainment,1,-866130,False,U001,2024,January,Expense
2024-01-22,Freelance,42850,Credit,Salary,1,-139795,False,U049,2024,January,Income
2024-01-22,Water Bill,-4984,Debit,Bills,1,-6938,False,U001,2024,January,Expense
2024-01-22,Netflix,-19586,Debit,Entertainment,1,-40332,False,U001,2024,January,Expense
2024-01-22,Flipkart,-10829,Debit,Shopping,1,-309983,False,U016,2024,January,Expense
2024-01-22,Netflix,-11883,Debit,Entertainment,1,-27190,False,U031,2024,January,Expense
2024-01-22,Rent,-8979,Debit,Rent,1,-226291,False,U038,2024,January,Expense
2024-01-22,Freelance,60454,Credit,Salary,1,-521201,True,U002,2024,January,Income
2024-01-22,Swiggy,-8758,Debit,Food,1,211825,False,U012,2024,January,Expense
2024-01-22,Gym,-14620,Debit,Other,1,-218981,False,U032,2024,January,Expense
2024-01-22,Electricity Bill,-746,Debit,Bills,1,-496312,False,U048,2024,January,Expense
2024-01-22,Gym,-336,Debit,Other,1,-736011,False,U032,2024,January,Expense
2024-01-22,Flipkart,-15372,Debit,Shopping,1,-392781,False,U037,2024,January,Expense
2024-01-22,Ola,-9584,Debit,Travel,1,-398017,False,U037,2024,January,Expense
2024-01-22,Ola,-8744,Debit,Travel,1,-1100003,False,U037,2024,January,Expense
2024-01-22,Restaurant,-2114,Debit,Food,1,-1171531,False,U037,2024,January,Expense
2024-01-22,Swiggy,-4619,Debit,Food,1,-539600,False,U033,2024,January,Expense
2024-01-22,Movie,-17132,Debit,Entertainment,1,-615028,False,U033,2024,January,Expense
2024-01-22,Flipkart,-6247,Debit,Shopping,1,-417493,False,U046,2024,January,Expense
2024-01-22,Water Bill,-783,Debit,Bills,1,-803082,False,U006,2024,January,Expense
2024-01-22,Rent,-10210,Debit,Rent,1,-65059,False,U013,2024,January,Expense
2024-01-22,Restaurant,-16543,Debit,Food,1,-463627,False,U013,2024,January,Expense
2024-01-22,Ola,-4895,Debit,Travel,1,-1329034,False,U044,2024,January,Expense
2024-01-22,Restaurant,-19962,Debit,Food,1,-515730,False,U044,2024,January,Expense
2024-01-22,Flipkart,-18987,Debit,Shopping,1,-720706,False,U036,2024,January,Expense
2024-01-22,Flipkart,-14185,Debit,Shopping,1,-1078427,False,U007,2024,January,Expense
2024-01-22,Uber,-10265,Debit,Travel,1,-1172415,False,U007,2024,January,Expense
2024-01-22,Water Bill,-14641,Debit,Bills,1,-504589,False,U050,2024,January,Expense
2024-01-22,Freelance,73685,Credit,Salary,1,-1357026,True,U050,2024,January,Income
2024-01-22,Amazon,-10943,Debit,Shopping,1,-330927,False,U019,2024,January,Expense
2024-01-22,Netflix,-9788,Debit,Entertainment,1,-779770,False,U036,2024,January,Expense
2024-01-22,Movie,-14666,Debit,Entertainment,1,-1054840,False,U035,2024,January,Expense
2024-01-22,Movie,-19702,Debit,Entertainment,1,-791006,False,U030,2024,January,Expense
2024-01-22,Internet Bill,-2617,Debit,Bills,1,53100,False,U009,2024,January,Expense
2024-01-22,Uber,-16834,Debit,Travel,1,-643517,False,U045,2024,January,Expense
2024-01-22,Freelance,60345,Credit,Salary,1,-1480422,True,U017,2024,January,Income
2024-01-22,Ola,-10719,Debit,Travel,1,-369062,False,U038,2024,January,Expense
2024-01-22,Movie,-18782,Debit,Entertainment,1,-101830,False,U036,2024,January,Expense
2024-01-22,Flipkart,-16652,Debit,Shopping,1,-257927,False,U011,2024,January,Expense
2024-01-22,Movie,-19130,Debit,Entertainment,1,-1647159,False,U017,2024,January,Expense
2024-01-22,Salary,62668,Credit,Salary,1,-295528,True,U011,2024,January,Income
2024-01-22,Flipkart,-9401,Debit,Shopping,1,-1017805,False,U045,2024,January,Expense
2024-01-22,Amazon,-11409,Debit,Shopping,1,-380561,False,U033,2024,January,Expense
2024-01-22,Restaurant,-1254,Debit,Food,1,-422000,False,U029,2024,January,Expense
2024-01-22,Restaurant,-6541,Debit,Food,1,-530392,False,U029,2024,January,Expense
2024-01-22,Swiggy,-15453,Debit,Food,1,-832023,False,U029,2024,January,Expense
2024-01-23,Zomato,-3486,Debit,Food,1,-347880,False,U022,2024,January,Expense
2024-01-23,Mall,-18151,Debit,Shopping,1,-211558,False,U025,2024,January,Expense
2024-01-23,Swiggy,-9252,Debit,Food,1,-254860,False,U037,2024,January,Expense
2024-01-23,Flipkart,-16660,Debit,Shopping,1,-690512,False,U025,2024,January,Expense
2024-01-23,Swiggy,-4532,Debit,Food,1,-774926,False,U036,2024,January,Expense
2024-01-23,Restaurant,-16303,Debit,Food,1,-695898,False,U026,2024,January,Expense
2024-01-23,Movie,-8583,Debit,Entertainment,1,-775200,False,U023,2024,January,Expense
2024-01-23,Flipkart,-9438,Debit,Shopping,1,-259804,False,U022,2024,January,Expense
2024-01-23,Water Bill,-17330,Debit,Bills,1,-1058065,False,U045,2024,January,Expense
2024-01-23,Uber,-7313,Debit,Travel,1,-331116,False,U026,2024,January,Expense
2024-01-23,Restaurant,-13679,Debit,Food,1,-2254536,False,U024,2024,January,Expense
2024-01-23,Movie,-10810,Debit,Entertainment,1,-919603,False,U023,2024,January,Expense
2024-01-23,Zomato,-2862,Debit,Food,1,-2188667,False,U024,2024,January,Expense
2024-01-23,Netflix,-1606,Debit,Entertainment,1,-2345365,False,U020,2024,January,Expense
2024-01-23,Netflix,-5252,Debit,Entertainment,1,-560301,False,U044,2024,January,Expense
2024-01-23,Salary,66729,Credit,Salary,1,-803722,True,U023,2024,January,Income
2024-01-23,Gym,-4536,Debit,Other,1,-261642,False,U011,2024,January,Expense
2024-01-23,Gym,-10651,Debit,Other,1,-266382,False,U023,2024,January,Expense
2024-01-23,Internet Bill,-6171,Debit,Bills,1,-476114,False,U014,2024,January,Expense
2024-01-23,Zomato,-8745,Debit,Food,1,-509054,False,U011,2024,January,Expense
2024-01-23,Restaurant,-12241,Debit,Food,1,-836432,False,U049,2024,January,Expense
2024-01-23,Water Bill,-18827,Debit,Bills,1,-791840,False,U049,2024,January,Expense
2024-01-23,Electricity Bill,-15477,Debit,Bills,1,-352040,False,U038,2024,January,Expense
2024-01-23,Flipkart,-6551,Debit,Shopping,1,-356087,False,U038,2024,January,Expense
2024-01-23,Netflix,-12329,Debit,Entertainment,1,-703116,False,U006,2024,January,Expense
2024-01-23,Flipkart,-19990,Debit,Shopping,1,-117908,False,U029,2024,January,Expense
2024-01-23,Mall,-446,Debit,Shopping,1,-194463,False,U003,2024,January,Expense
2024-01-23,Flipkart,-18855,Debit,Shopping,1,-16974,False,U003,2024,January,Expense
2024-01-23,Internet Bill,-15540,Debit,Bills,1,21322,False,U003,2024,January,Expense
2024-01-23,Electricity Bill,-7501,Debit,Bills,1,-142826,False,U006,2024,January,Expense
2024-01-23,Internet Bill,-14903,Debit,Bills,1,-979274,False,U008,2024,January,Expense
2024-01-23,Restaurant,-5884,Debit,Food,1,-360428,False,U006,2024,January,Expense
2024-01-23,Internet Bill,-18365,Debit,Bills,1,-336013,False,U042,2024,January,Expense
2024-01-23,Amazon,-2999,Debit,Shopping,1,-543718,False,U042,2024,January,Expense
2024-01-23,Water Bill,-14022,Debit,Bills,1,-1073082,False,U042,2024,January,Expense
2024-01-23,Flipkart,-5631,Debit,Shopping,1,-86457,False,U034,2024,January,Expense
2024-01-23,Zomato,-12853,Debit,Food,1,-579942,False,U013,2024,January,Expense
2024-01-23,Electricity Bill,-3817,Debit,Bills,1,-466800,False,U013,2024,January,Expense
2024-01-23,Restaurant,-5903,Debit,Food,1,-140190,False,U005,2024,January,Expense
2024-01-23,Zomato,-692,Debit,Food,1,-996660,False,U007,2024,January,Expense
2024-01-23,Movie,-7160,Debit,Entertainment,1,-1004066,False,U007,2024,January,Expense
2024-01-23,Restaurant,-4787,Debit,Food,1,-588771,False,U013,2024,January,Expense
2024-01-23,Uber,-7396,Debit,Travel,1,-289874,False,U050,2024,January,Expense
2024-01-23,Salary,71313,Credit,Salary,1,-1354873,True,U050,2024,January,Income
2024-01-23,Water Bill,-15908,Debit,Bills,1,-339755,False,U039,2024,January,Expense
